household_id,state,sector_rural_urban,household_size,food_expenditure,education_expenditure,medical_expenditure,transport_expenditure,rent,fuel_light,clothing,durable_goods,total_monthly_expenditure,mpce
308,Rajasthan,Urban,6,14245,4201,2074,2096,11676,1478,1075,4918,41763,6960.5
309,West Bengal,Rural,5,3915,1109,1061,954,2979,781,515,1005,12319,2463.8
310,Delhi,Urban,6,7833,2806,2720,2804,6360,1173,1166,1853,26715,4452.5
311,Gujarat,Urban,6,7429,3502,1439,2277,3238,1321,1673,1489,22368,3728.0
312,Uttar Pradesh,Urban,4,7075,2103,845,2601,16625,888,975,1957,33069,8267.25
313,Uttar Pradesh,Rural,3,4962,2836,1947,2630,1167,1758,1390,1736,18426,6142.0
314,Bihar,Rural,8,1925,1082,920,649,3484,299,290,849,9498,1187.25
315,Bihar,Rural,3,7658,1811,1792,2642,3719,791,1060,700,20173,6724.33
316,Maharashtra,Rural,7,3767,1028,631,603,531,511,354,320,7745,1106.43
317,Karnataka,Rural,5,2844,1518,726,1183,3193,804,376,940,11584,2316.8
318,Maharashtra,Urban,8,13921,5035,4041,3530,8255,3349,2720,1318,42169,5271.12
319,Bihar,Urban,6,19272,4791,4181,3318,7678,2796,2837,4130,49003,8167.17
320,West Bengal,Urban,6,14965,3349,3191,4518,12685,2353,2060,1946,45067,7511.17
321,Maharashtra,Rural,5,5923,1818,1548,940,2347,988,698,2152,16414,3282.8
322,Rajasthan,Rural,7,6318,2465,1084,1722,238,1499,800,1061,15187,2169.57
323,Karnataka,Urban,3,16772,8713,6200,6240,13627,4158,1422,2747,59879,19959.67
324,Uttar Pradesh,Rural,7,9079,3336,2320,2883,404,1847,970,1149,21988,3141.14
325,Delhi,Rural,6,7184,1166,2291,2460,103,1544,1462,2421,18631,3105.17
326,West Bengal,Rural,4,5157,2067,1085,1044,350,1231,1339,1957,14230,3557.5
327,Uttar Pradesh,Rural,7,7660,2506,1307,1118,2509,1249,359,2521,19229,2747.0
328,Uttar Pradesh,Urban,3,11551,3824,2285,3112,3067,1633,869,2619,28960,9653.33
329,Delhi,Rural,3,4564,995,1919,1901,2587,1013,876,1486,15341,5113.67
330,Kerala,Rural,4,6618,3330,1069,2924,2961,1598,477,2202,21179,5294.75
331,Kerala,Urban,3,6359,2472,1361,1120,13066,677,871,1342,27268,9089.33
332,Maharashtra,Rural,2,5679,2315,1868,2127,3130,1051,718,1139,18027,9013.5
333,Maharashtra,Urban,7,14370,3748,1782,2073,12802,2549,977,4008,42309,6044.14
334,Karnataka,Rural,7,5586,3100,2628,1331,1770,1610,710,2414,19149,2735.57
335,Bihar,Rural,6,2717,1281,661,977,464,317,291,276,6984,1164.0
336,Tamil Nadu,Rural,2,3997,557,752,521,2857,480,308,788,10260,5130.0
337,Gujarat,Urban,5,15441,2472,1816,1757,6970,1703,1120,3649,34928,6985.6
338,Delhi,Rural,8,5710,1590,2622,1193,3120,1671,1185,697,17788,2223.5
339,Delhi,Rural,8,8785,2996,2279,1385,3713,1451,1411,1403,23423,2927.88
340,Delhi,Urban,5,18010,9472,4446,6468,6216,3029,2226,2815,52682,10536.4
341,Kerala,Urban,4,6689,1288,1243,2452,8518,1982,1763,736,24671,6167.75
342,Uttar Pradesh,Rural,2,2234,1024,514,876,3915,415,255,544,9777,4888.5
343,Kerala,Rural,6,7078,1990,2070,1733,848,1577,755,2506,18557,3092.83
344,Delhi,Rural,4,7582,1542,1471,1496,3262,1061,1447,1338,19199,4799.75
345,Gujarat,Urban,7,16711,3989,2022,4312,12759,3701,2764,2081,48339,6905.57
346,Kerala,Rural,8,8093,1571,1313,953,724,1757,1287,2005,17703,2212.88
347,Rajasthan,Rural,2,2889,879,658,1443,910,963,564,1404,9710,4855.0
348,Tamil Nadu,Rural,5,3256,1313,1011,1271,1724,1158,767,901,11401,2280.2
349,Maharashtra,Rural,6,5425,2807,1359,2450,2708,1426,1390,938,18503,3083.83
350,Karnataka,Rural,2,8625,1463,882,1959,2696,1119,474,2414,19632,9816.0
351,Kerala,Urban,4,9957,4710,2539,3820,16579,1451,2027,1785,42868,10717.0
352,Uttar Pradesh,Urban,8,8009,2263,3034,2307,7485,1121,916,1988,27123,3390.38
353,Delhi,Rural,4,4046,2080,1655,1806,1086,807,591,1634,13705,3426.25
354,Uttar Pradesh,Urban,5,25850,5627,5385,7040,14481,4337,2438,4916,70074,14014.8
355,Bihar,Rural,4,3710,1904,590,1770,3943,860,938,1693,15408,3852.0
356,Maharashtra,Urban,5,21743,4098,8630,5577,3183,4129,2050,5097,54507,10901.4
357,West Bengal,Urban,5,13616,4210,2510,6876,14273,4152,2277,6382,54296,10859.2
358,West Bengal,Urban,8,14496,5681,2517,4023,15721,1901,1061,1761,47161,5895.12
359,West Bengal,Urban,5,5630,2991,2023,1619,3627,1429,780,2086,20185,4037.0
360,Kerala,Rural,2,5498,957,1095,882,3972,1282,451,2308,16445,8222.5
361,Delhi,Urban,4,11128,1541,1723,3248,7440,1165,622,1862,28729,7182.25
362,Gujarat,Rural,2,8086,2802,2144,2710,2799,1061,1439,2480,23521,11760.5
363,Delhi,Rural,6,4363,1996,567,1671,1461,709,373,572,11712,1952.0
364,Kerala,Urban,8,13432,2985,3730,3095,12828,3221,2494,3144,44929,5616.12
365,Delhi,Rural,2,3100,648,970,1043,2037,960,353,804,9915,4957.5
366,Gujarat,Urban,6,7756,4275,1324,3579,5462,2023,1295,846,26560,4426.67
367,Uttar Pradesh,Rural,7,5681,2626,1517,1810,2618,657,671,655,16235,2319.29
368,Bihar,Urban,8,8594,3112,3257,2925,13658,2915,2230,3349,40040,5005.0
369,Rajasthan,Urban,3,16996,5491,6054,6132,5402,2340,2314,2743,47472,15824.0
370,Karnataka,Rural,5,2993,663,789,1020,1217,807,275,1129,8893,1778.6
371,Delhi,Rural,8,2632,717,859,722,1148,564,319,824,7785,973.12
372,Tamil Nadu,Urban,7,4522,2496,1583,1555,5541,915,880,1048,18540,2648.57
373,West Bengal,Urban,4,11528,3956,3234,2286,16122,1498,905,3684,43213,10803.25
374,Delhi,Urban,7,10642,4254,2933,4173,7051,3255,1025,2776,36109,5158.43
375,Maharashtra,Rural,2,3955,2485,1295,1498,1814,1428,1000,686,14161,7080.5
376,Delhi,Rural,2,3004,1063,589,992,717,328,225,534,7452,3726.0
377,West Bengal,Rural,4,3350,682,526,594,2452,431,168,1076,9279,2319.75
378,Rajasthan,Rural,4,2570,360,887,565,186,297,387,544,5796,1449.0
379,Tamil Nadu,Rural,3,4280,931,1523,955,3994,797,251,886,13617,4539.0
380,Rajasthan,Rural,2,4329,1790,528,994,1827,630,756,419,11273,5636.5
381,West Bengal,Urban,5,19447,5555,5719,5176,14556,2604,1598,3224,57879,11575.8
382,Tamil Nadu,Rural,5,6582,2123,1109,1383,837,1848,1135,1453,16470,3294.0
383,Maharashtra,Rural,7,2522,742,587,492,2268,369,465,1067,8512,1216.0
384,Kerala,Rural,5,2362,1234,901,530,1873,383,724,306,8313,1662.6
385,Kerala,Rural,8,3029,1021,1321,1075,1170,835,844,1304,10599,1324.88
386,Karnataka,Rural,3,2928,1119,356,777,3856,474,232,350,10092,3364.0
387,Tamil Nadu,Rural,3,5196,1721,927,1739,2654,1311,1018,1544,16110,5370.0
388,Karnataka,Rural,3,2697,1760,550,654,3367,937,769,1224,11958,3986.0
389,Maharashtra,Urban,7,8055,1514,2631,4171,10845,1717,1724,3129,33786,4826.57
390,Uttar Pradesh,Urban,6,23290,3097,6698,4666,11376,3811,4200,3873,61011,10168.5
391,West Bengal,Rural,2,2506,1295,852,1028,1711,495,370,1075,9332,4666.0
392,Maharashtra,Rural,5,4772,896,1346,1763,3227,1523,465,2123,16115,3223.0
393,West Bengal,Rural,7,3127,1198,1182,1418,1708,886,613,1130,11262,1608.86
394,Maharashtra,Urban,8,6137,3921,1747,1446,7218,1533,519,2584,25105,3138.12
395,Rajasthan,Urban,7,9289,5256,4781,3242,17022,2360,1319,4633,47902,6843.14
396,Tamil Nadu,Urban,4,7388,893,1302,1819,7942,843,440,2205,22832,5708.0
397,Karnataka,Urban,2,11408,3151,3386,2818,12726,1725,814,2149,38177,19088.5
398,Tamil Nadu,Rural,8,3414,1200,1371,1507,565,755,692,697,10201,1275.12
399,Rajasthan,Rural,6,5542,2110,1205,1863,3397,1203,408,1485,17213,2868.83
400,Karnataka,Urban,5,14198,1961,3979,3711,7085,2721,1216,2816,37687,7537.4
401,Gujarat,Rural,5,6194,1513,1271,1358,3881,1506,1032,2268,19023,3804.6
402,Bihar,Urban,8,16469,6831,1944,4353,4802,3548,1532,2919,42398,5299.75
403,West Bengal,Rural,4,7164,2832,1565,2229,327,1328,613,2231,18289,4572.25
404,Bihar,Urban,7,12641,7238,5670,4021,7815,3895,2116,5840,49236,7033.71
405,West Bengal,Rural,7,8287,1855,2107,1717,3286,1806,975,796,20829,2975.57
406,Bihar,Urban,2,8988,2859,1475,3874,4773,1817,1210,3057,28053,14026.5
407,Gujarat,Urban,7,11543,3539,3820,1716,9360,1808,1478,2629,35893,5127.57
408,Gujarat,Urban,2,16525,3580,6078,3567,8867,2189,2674,5104,48584,24292.0
409,Kerala,Rural,6,2477,417,707,974,2339,441,261,326,7942,1323.67
410,Karnataka,Urban,8,20920,6586,6840,3026,8037,3579,3015,6752,58755,7344.38
411,Maharashtra,Rural,8,2055,1224,1097,506,2300,623,167,588,8560,1070.0
412,Uttar Pradesh,Rural,7,4411,1291,1481,1664,1565,474,906,462,12254,1750.57
413,Tamil Nadu,Rural,4,2610,1032,632,428,3188,586,572,586,9634,2408.5
414,Uttar Pradesh,Urban,5,16132,3621,3295,4786,17713,2102,1578,6784,56011,11202.2
415,West Bengal,Urban,2,17704,9613,3435,5409,12782,2415,2878,1922,56158,28079.0
416,Gujarat,Rural,8,6296,3261,2047,1794,1577,1591,425,968,17959,2244.88
417,West Bengal,Rural,8,4652,2292,2059,1968,3589,800,450,1236,17046,2130.75
418,Bihar,Rural,6,6885,3486,1209,1474,3926,910,1459,2398,21747,3624.5
419,Maharashtra,Rural,2,5262,3512,2693,1617,1451,906,613,918,16972,8486.0
420,West Bengal,Urban,7,8033,2492,2589,1152,6862,1128,955,703,23914,3416.29
421,Kerala,Rural,4,6649,2695,2073,1043,110,1984,449,2920,17923,4480.75
422,Gujarat,Urban,8,10122,2130,2031,4416,13668,2745,1797,2961,39870,4983.75
423,Maharashtra,Urban,8,8425,1527,2558,2499,8266,1004,825,1487,26591,3323.88
424,Tamil Nadu,Urban,7,24439,5067,7144,5172,13065,4229,1427,3068,63611,9087.29
425,Uttar Pradesh,Urban,3,16376,6602,5174,5117,8602,2085,2776,5856,52588,17529.33
426,Delhi,Rural,8,2782,550,702,705,84,480,527,942,6772,846.5
427,Maharashtra,Urban,2,9656,3030,2156,1896,15600,2987,1175,2891,39391,19695.5
428,Karnataka,Urban,4,16109,6803,5356,4919,7340,3070,1240,2719,47556,11889.0
429,Uttar Pradesh,Rural,5,4023,664,1237,1027,1985,1099,280,1310,11625,2325.0
430,Delhi,Rural,6,1979,969,741,669,1248,525,544,395,7070,1178.33
431,Rajasthan,Urban,4,10942,4594,4504,3883,15632,2017,1234,2420,45226,11306.5
432,Rajasthan,Rural,5,6933,2262,2234,2310,1462,934,1482,1087,18704,3740.8
433,West Bengal,Urban,2,11739,3906,4950,1967,11465,3022,2302,4817,44168,22084.0
434,Karnataka,Rural,8,5886,1510,1406,1602,1912,1112,1045,2061,16534,2066.75
435,West Bengal,Rural,2,5019,1546,2679,1460,66,1028,546,2571,14915,7457.5
436,Delhi,Rural,6,7785,2884,1441,1765,3579,1019,1523,2083,22079,3679.83
437,Tamil Nadu,Rural,3,2490,864,903,552,2244,295,372,726,8446,2815.33
438,Tamil Nadu,Urban,8,5188,1753,1842,2067,14970,895,735,1034,28484,3560.5
439,Delhi,Urban,8,4601,2237,1826,867,9326,1441,1225,1025,22548,2818.5
440,Bihar,Rural,5,7619,2655,3114,3010,3571,1912,799,3060,25740,5148.0
441,Maharashtra,Urban,6,9017,4738,2263,2571,9040,2018,823,1772,32242,5373.67
442,Bihar,Urban,6,10709,6223,4896,2845,12399,3135,2458,5348,48013,8002.17
443,Delhi,Urban,5,22307,5311,7948,8620,3378,3134,1493,3150,55341,11068.2
444,West Bengal,Rural,3,6146,1513,1555,2174,1507,1662,1277,2388,18222,6074.0
445,Bihar,Urban,8,21356,3365,3611,3142,14516,3771,1886,3398,55045,6880.62
446,Gujarat,Rural,3,3937,1066,1859,1033,2294,1120,564,604,12477,4159.0
447,Karnataka,Rural,2,4437,1747,867,983,1469,998,324,657,11482,5741.0
448,Kerala,Rural,4,5464,2812,2177,1889,2433,1348,1385,1104,18612,4653.0
449,Maharashtra,Urban,2,7368,1350,3435,2801,10440,2045,933,3172,31544,15772.0
450,Uttar Pradesh,Urban,4,14801,6938,2208,4511,16799,3030,1579,5508,55374,13843.5
451,Gujarat,Urban,2,12432,5945,3097,3113,10104,1861,2711,4837,44100,22050.0
452,West Bengal,Rural,5,3766,1112,1699,1074,3653,1074,344,1168,13890,2778.0
453,Rajasthan,Rural,8,4375,1547,1171,546,425,741,228,1305,10338,1292.25
454,Maharashtra,Urban,7,18718,9366,7029,3126,14769,4311,2131,1613,61063,8723.29
455,West Bengal,Rural,4,7522,1028,2603,2534,3199,841,912,911,19550,4887.5
456,Gujarat,Urban,8,7419,2461,3392,3007,11802,1937,1200,3007,34225,4278.12
457,Maharashtra,Rural,2,2815,1168,1029,891,397,417,289,237,7243,3621.5
458,Maharashtra,Rural,5,3557,940,1201,1608,3548,628,603,1142,13227,2645.4
459,West Bengal,Rural,2,6265,927,2293,2646,585,1364,897,2420,17397,8698.5
460,Karnataka,Urban,8,14310,4559,4813,6543,3001,4258,2964,2457,42905,5363.12
461,Uttar Pradesh,Rural,4,4684,776,987,2049,901,1368,579,495,11839,2959.75
462,Tamil Nadu,Rural,2,3205,1442,876,1023,3900,627,445,1116,12634,6317.0
463,Bihar,Rural,3,7095,2927,2606,2383,2216,1901,1378,1940,22446,7482.0
464,Karnataka,Urban,8,18611,7855,4134,3186,6161,2610,1726,3325,47608,5951.0
465,Delhi,Urban,8,10936,2092,2558,2709,3666,1746,1421,2216,27344,3418.0
466,Kerala,Urban,7,4176,2067,1063,1418,9858,716,461,1051,20810,2972.86
467,Rajasthan,Rural,2,3190,607,679,1312,1375,457,717,503,8840,4420.0
468,Uttar Pradesh,Rural,8,1843,1135,832,554,151,525,222,947,6209,776.12
469,Karnataka,Urban,5,9825,1301,1574,2224,7654,1236,1490,3234,28538,5707.6
470,Kerala,Urban,7,11386,2046,3857,2884,9481,1586,1255,1847,34342,4906.0
471,Bihar,Rural,8,6643,2271,1577,1246,3426,1079,333,1773,18348,2293.5
472,Rajasthan,Rural,3,6362,2445,1769,2174,2511,1337,1159,1093,18850,6283.33
473,West Bengal,Rural,8,3403,1325,688,1374,537,849,756,1688,10620,1327.5
474,Rajasthan,Urban,5,11245,4045,2005,2642,6661,1499,836,5512,34445,6889.0
475,Tamil Nadu,Rural,5,5171,2111,1155,1473,2643,1120,553,823,15049,3009.8
476,Gujarat,Rural,5,1980,979,663,560,3089,429,447,444,8591,1718.2
477,Uttar Pradesh,Rural,8,4190,1550,851,1765,3140,1055,850,784,14185,1773.12
478,Rajasthan,Rural,6,5894,2574,1828,1215,3338,843,931,801,17424,2904.0
479,Tamil Nadu,Rural,2,3423,1937,1637,1244,633,550,385,1455,11264,5632.0
480,Uttar Pradesh,Urban,5,7492,2570,1812,1193,3018,1379,989,1763,20216,4043.2
481,Kerala,Rural,3,2715,580,986,526,2683,346,354,836,9026,3008.67
482,Gujarat,Urban,7,11216,6014,4968,3519,5283,2095,2255,1208,36558,5222.57
483,Gujarat,Rural,8,4070,2052,735,1291,377,1258,630,807,11220,1402.5
484,Kerala,Rural,2,5777,1390,2880,1612,1041,1127,1096,2665,17588,8794.0
485,West Bengal,Urban,4,11309,3601,2810,4171,3737,2493,2622,2056,32799,8199.75
486,Rajasthan,Rural,5,3609,1226,756,805,434,458,414,414,8116,1623.2
487,Karnataka,Urban,3,10803,2660,2962,4122,6235,2480,1143,1656,32061,10687.0
488,Gujarat,Rural,5,2844,1231,1528,1208,545,792,380,775,9303,1860.6
489,West Bengal,Rural,3,4174,805,2257,1356,3326,1178,383,1731,15210,5070.0
490,West Bengal,Urban,5,7751,3165,1792,2919,10318,1669,1564,2217,31395,6279.0
491,Uttar Pradesh,Rural,8,4957,1708,1313,919,759,586,750,997,11989,1498.62
492,West Bengal,Urban,8,11225,4018,4975,2637,9639,3628,1513,5539,43174,5396.75
493,Delhi,Urban,6,9551,4397,3868,1652,17635,2036,2106,2155,43400,7233.33
494,Delhi,Rural,3,2752,1185,786,593,3297,662,251,480,10006,3335.33
495,Delhi,Urban,6,11738,6202,4891,2274,9450,2551,1491,2684,41281,6880.17
496,Karnataka,Urban,5,17969,8516,4847,7562,7310,2807,4243,3106,56360,11272.0
497,Tamil Nadu,Rural,7,5560,1612,1820,1089,3932,651,568,1300,16532,2361.71
498,Tamil Nadu,Urban,2,8837,4252,4639,2202,3250,2564,2024,2714,30482,15241.0
499,Rajasthan,Rural,5,4133,2300,1853,885,2262,1020,1294,1323,15070,3014.0
500,Maharashtra,Urban,2,16891,7086,6227,4411,9617,3158,1989,6730,56109,28054.5
501,Gujarat,Urban,3,14570,2887,6420,7354,9960,2849,1579,2005,47624,15874.67
502,Tamil Nadu,Urban,6,19219,8724,6118,6113,13190,2771,2784,6351,65270,10878.33
503,Bihar,Rural,8,4777,1781,2347,914,2475,1214,716,654,14878,1859.75
504,West Bengal,Rural,7,5535,1667,760,2068,1467,1106,933,559,14095,2013.57
505,Rajasthan,Urban,2,18668,5315,2161,6455,14059,2043,3304,6900,58905,29452.5
506,Rajasthan,Urban,5,11340,4409,2041,2958,9238,2536,2061,2416,36999,7399.8
507,Karnataka,Rural,2,3996,1798,1019,1117,3588,922,1146,525,14111,7055.5
508,Uttar Pradesh,Rural,4,4941,896,740,945,638,1416,742,1775,12093,3023.25
509,Gujarat,Rural,6,4749,1524,1662,1370,3670,862,657,1662,16156,2692.67
510,Kerala,Rural,8,5601,2128,916,1975,574,1406,494,1963,15057,1882.12
511,Delhi,Rural,7,2613,1597,464,771,3780,461,376,408,10470,1495.71
512,Bihar,Urban,2,21772,2726,7295,2785,3343,2863,1155,3702,45641,22820.5
513,Bihar,Urban,4,15085,5913,3514,2604,5772,4036,2592,4269,43785,10946.25
514,Maharashtra,Urban,2,20652,6133,5801,4251,16393,2220,2314,3770,61534,30767.0
515,Kerala,Rural,8,7017,2276,2259,2606,2594,1157,1429,960,20298,2537.25
516,Gujarat,Rural,5,5203,3007,1060,2392,2725,822,1475,2212,18896,3779.2
517,West Bengal,Rural,5,5697,1655,1551,1805,2705,902,283,1852,16450,3290.0
518,Tamil Nadu,Rural,3,2477,980,424,900,3569,280,473,571,9674,3224.67
519,Bihar,Urban,7,7076,3027,1722,2022,16890,2485,680,3107,37009,5287.0
520,Karnataka,Rural,6,4848,2239,1066,2633,1993,1779,869,1606,17033,2838.83
521,Uttar Pradesh,Rural,7,6416,2244,1058,2635,1502,861,1240,1097,17053,2436.14
522,Rajasthan,Rural,2,3575,699,523,1204,3832,587,248,1176,11844,5922.0
523,West Bengal,Urban,6,13164,2332,3320,3264,14878,2792,864,3536,44150,7358.33
524,Bihar,Rural,6,8308,1530,2109,2558,522,1404,455,1767,18653,3108.83
525,Maharashtra,Urban,8,15251,6322,5908,4671,13680,3939,1745,3892,55408,6926.0
526,Gujarat,Rural,7,2659,433,747,996,3672,440,538,474,9959,1422.71
527,Maharashtra,Urban,6,10185,2578,2013,2713,10645,2909,967,1234,33244,5540.67
528,Gujarat,Rural,5,7993,1766,2922,1950,2397,995,1345,2234,21602,4320.4
529,West Bengal,Urban,3,10904,1708,2093,3351,16737,2490,1198,2304,40785,13595.0
530,Bihar,Urban,6,12459,4682,3992,5653,7732,3340,2598,6568,47024,7837.33
531,Rajasthan,Urban,8,8267,2013,3735,4484,6117,2303,1701,1970,30590,3823.75
532,Rajasthan,Urban,7,6958,1489,1119,2599,4986,2128,1700,2036,23015,3287.86
533,Gujarat,Urban,3,22230,4788,7160,7546,3501,4061,3516,6111,58913,19637.67
534,West Bengal,Urban,5,22070,3645,2378,3682,17077,4774,4511,8518,66655,13331.0
535,Uttar Pradesh,Urban,4,5604,1964,2479,2581,14353,1023,994,995,29993,7498.25
536,Uttar Pradesh,Rural,7,3208,449,1060,748,2900,483,421,326,9595,1370.71
537,West Bengal,Urban,7,11259,2894,1811,4257,15067,3539,823,1404,41054,5864.86
538,Gujarat,Rural,6,5267,2099,1155,867,3576,1384,947,1641,16936,2822.67
539,Tamil Nadu,Urban,3,19126,3962,3239,7019,12257,5461,4640,6290,61994,20664.67
540,Karnataka,Rural,6,2218,790,764,729,2053,546,141,726,7967,1327.83
541,Tamil Nadu,Urban,5,11920,6650,1664,4114,15224,1904,2390,1947,45813,9162.6
542,Gujarat,Urban,6,16329,3840,6897,5589,5892,5290,1608,6005,51450,8575.0
543,Gujarat,Urban,8,11097,4458,2228,2853,7065,1936,2378,1958,33973,4246.62
544,Tamil Nadu,Urban,3,10442,2557,4178,2129,17650,2960,988,3168,44072,14690.67
545,Karnataka,Rural,6,5729,1326,902,1194,1823,677,425,632,12708,2118.0
546,West Bengal,Rural,6,5507,2666,1230,1192,306,997,1504,2565,15967,2661.17
547,Maharashtra,Rural,3,6070,2185,1719,1206,2113,666,745,2156,16860,5620.0
548,Bihar,Urban,7,14339,6609,5529,4421,7271,2034,2530,1596,44329,6332.71
549,Bihar,Urban,3,14746,4152,3456,3177,8507,3361,2986,5602,45987,15329.0
550,Rajasthan,Urban,3,10551,2062,2439,4957,12648,2737,2220,2136,39750,13250.0
551,Delhi,Urban,8,7106,1306,2471,1391,17595,1498,838,1922,34127,4265.88
552,Gujarat,Rural,3,6077,1083,2737,1227,2302,1380,1292,1243,17341,5780.33
553,Delhi,Rural,5,7215,1527,754,1989,3445,1149,528,1995,18602,3720.4
554,West Bengal,Rural,7,6331,2004,1853,2320,1945,1811,542,700,17506,2500.86
555,Maharashtra,Rural,2,5680,2186,959,1157,2623,990,341,1484,15420,7710.0
556,Delhi,Rural,2,4665,887,1386,1066,3044,560,774,1773,14155,7077.5
557,Gujarat,Urban,3,23077,4835,8228,3842,5032,4557,1275,6297,57143,19047.67
558,Uttar Pradesh,Rural,3,1846,849,889,946,254,334,409,712,6239,2079.67
559,Delhi,Urban,4,18850,6614,3465,6993,5073,4741,1606,7570,54912,13728.0
560,Rajasthan,Rural,8,5114,1714,1583,1019,3609,1337,1000,2125,17501,2187.62
561,Rajasthan,Rural,2,2259,1021,617,1162,17,534,381,760,6751,3375.5
562,Rajasthan,Urban,3,12623,4046,3018,2219,3105,2174,1114,4481,32780,10926.67
563,Gujarat,Rural,3,3765,1206,542,876,1675,459,574,836,9933,3311.0
564,Uttar Pradesh,Rural,2,2013,1036,718,558,3123,431,152,900,8931,4465.5
565,Gujarat,Rural,2,3871,1035,1680,1687,2370,660,562,1690,13555,6777.5
566,Maharashtra,Rural,2,3370,2007,931,1386,1316,912,368,660,10950,5475.0
567,Gujarat,Rural,8,5304,3432,3054,1757,2024,1259,426,2331,19587,2448.38
568,Bihar,Rural,6,6287,2005,692,1729,505,902,649,1885,14654,2442.33
569,Kerala,Rural,4,4482,2033,1261,1890,378,1278,341,1926,13589,3397.25
570,Tamil Nadu,Urban,7,14346,2991,4944,1878,5262,1673,1784,3384,36262,5180.29
571,Uttar Pradesh,Urban,5,6469,1203,2376,3326,10690,1856,1610,733,28263,5652.6
572,Uttar Pradesh,Rural,8,8312,1437,2692,1539,37,1287,1498,2045,18847,2355.88
573,Uttar Pradesh,Urban,5,10433,5225,4845,4243,3920,2189,855,1733,33443,6688.6
574,Uttar Pradesh,Urban,6,7430,1246,1857,1940,14367,841,835,2454,30970,5161.67
575,Tamil Nadu,Urban,7,6683,1049,1874,945,7975,1217,650,1960,22353,3193.29
576,Karnataka,Rural,6,7265,3026,998,2528,3279,1398,511,1504,20509,3418.17
577,West Bengal,Urban,8,16332,7249,6648,4712,16390,4511,2424,3594,61860,7732.5
578,Bihar,Urban,6,5564,1001,1768,1905,10830,1682,1113,2454,26317,4386.17
579,Gujarat,Urban,6,15243,7471,5273,2556,3595,3656,1274,3528,42596,7099.33
580,Rajasthan,Rural,4,6956,1860,1722,2829,2063,1209,685,1143,18467,4616.75
581,Delhi,Rural,2,5988,806,1315,1949,1672,921,822,834,14307,7153.5
582,Maharashtra,Urban,6,8800,4973,2393,3715,12336,1797,2259,1373,37646,6274.33
583,Rajasthan,Rural,5,4918,2936,2507,1490,3513,1622,896,1060,18942,3788.4
584,West Bengal,Rural,4,3155,1430,476,639,1863,419,832,1315,10129,2532.25
585,Tamil Nadu,Rural,8,4612,1715,778,1731,395,648,486,1310,11675,1459.38
586,Karnataka,Rural,3,3878,1101,848,1368,3862,779,250,1115,13201,4400.33
587,Maharashtra,Rural,3,4302,2074,891,1848,3554,1061,917,820,15467,5155.67
588,West Bengal,Urban,4,6853,3341,820,2417,4109,1834,465,1651,21490,5372.5
589,Kerala,Urban,6,11551,5823,2039,5924,16969,3134,2288,4317,52045,8674.17
590,Karnataka,Urban,3,5814,1219,832,2318,4422,651,1074,1964,18294,6098.0
591,Bihar,Rural,4,6655,2282,2154,2456,2903,1393,501,1011,19355,4838.75
592,Kerala,Urban,5,9371,2574,1505,2769,17230,2089,1071,1483,38092,7618.4
593,Delhi,Urban,7,17358,8158,6959,3542,11067,3361,2298,2611,55354,7907.71
594,Maharashtra,Rural,5,3927,676,716,1754,3261,533,497,1089,12453,2490.6
595,Gujarat,Urban,4,9202,4967,1619,2405,14998,1835,1223,3095,39344,9836.0
596,Tamil Nadu,Rural,3,3674,1091,615,721,2105,426,267,1016,9915,3305.0
597,Tamil Nadu,Rural,4,6577,2420,2155,2318,1097,1796,656,885,17904,4476.0
598,Gujarat,Rural,2,8516,1119,2669,1663,1482,1858,1512,2185,21004,10502.0
599,Maharashtra,Rural,3,2563,560,539,905,235,348,468,656,6274,2091.33
600,Rajasthan,Urban,2,4550,2012,830,1350,9852,1424,1309,1953,23280,11640.0
601,Gujarat,Urban,2,8645,3177,1819,1164,7859,1848,479,2378,27369,13684.5
602,Gujarat,Urban,6,5253,1922,2094,1399,11539,1160,978,1012,25357,4226.17
603,Kerala,Rural,2,3676,1350,434,1124,1228,709,530,735,9786,4893.0
604,Delhi,Rural,2,5575,2355,953,2133,2242,911,519,1162,15850,7925.0
605,Tamil Nadu,Rural,2,3473,885,682,1162,117,802,705,813,8639,4319.5
606,Tamil Nadu,Rural,4,6619,3921,1292,1111,1760,1066,1450,1822,19041,4760.25
607,West Bengal,Rural,2,5820,1438,2485,2620,1004,1351,1076,1133,16927,8463.5
